"Cycle","ID","TransID","CRPFilerid","Recipcode","Pacshort","CRPRecipname","Expcode","Amount","Date","City","State","Zip","CmtelD_EF","Candid","Type","Descrip","PG","ElecOther","EntType","Source"
2002,914627,"0076860301285011038","C00042069","PB","Monsanto Co","Cathy Stepp for State Senate","11",-500,"11/07/2002","Racine","WI","53406    ","         ","","","Nonfederal Contribution","     ","","CCM","@W02"
2002,914636,"0071620301285089873","C00042069","PB","Monsanto Co","Jon Erpenbach Senate Committee","11",-250,"11/23/2002","Middleton","WI","53562    ","         ","","","Nonfederal Contribution","     ","","CCM","@W02"
2002,923402,"D945","C00151811","PL","Assn of Flight Attendants","Friends of Corrine Brown","  ",500,"09/23/2002","Laurel","MD","20724    ","         ","","","Contribution: Corrine Brown (FL-3-D)","G2002","","CAN",""
2002,923414,"SB23.11717","C00029447","PL","International Assn of Fire Fighters","Rick Renzi for Congress","  ",5000,"12/20/2002","Springfield","VA","86002    ","         ","","","Contribution - Debt Retirement","G2002","","CAN",""
2002,932208,"SB23.23186","C00298000","PI","Madison Project","Marilyn Musgrave for Congress","  ",100,"06/10/2002","Greeley","CO","80632    ","         ","","","From Baker Smith; Cont.","P2002","","CAN",""
2002,932217,"SB23.21668","C00298000","PI","Madison Project","Scott Garrett for Congress","  ",10,"03/19/2002","Newton","NJ","07860    ","         ","","","From Charmae Scheffer; Cont.","P2002","","CAN",""
2002,932226,"9828000212096170977","C00024869","PB","General Electric","Grassley Committee","  ",1000,"12/09/2002","Des Moines","IA","50304    ","C00230482","S0IA00028","","2004 Primary","P2004","","CCM",""
2002,941081,"SB23.30229","C00298000","PI","Madison Project","Jim Talent for Congress","  ",10,"11/01/2002","St. Louis","MO","63132    ","         ","","","From Kelvin Jew; Cont.","P2002","","CAN",""
2002,941091,"SB23.30077","C00298000","PI","Madison Project","Jim Talent for Congress","  ",20,"10/25/2002","St. Louis","MO","63132    ","         ","","","From Mark  Struebel; Cont.","P2002","","CAN",""
2002,949958,"SB23.46158","C00346536","PI","Club for Growth","TERRELL FOR SENATE","  ",100,"12/03/2002","BATON ROUGE","LA","70894    ","         ","","","Earmarked from Jean Masters","R2002","Runoff","CCM",""
2002,949971,"SB23.46347","C00346536","PI","Club for Growth","TERRELL FOR SENATE","  ",50,"12/05/2002","BATON ROUGE","LA","70894    ","         ","","","Earmarked from Ruth Gallaway","R2002","Runoff","CCM",""
2002,958721,"5837931","C00132282","PB","Equipment Leasing Assn of America","Nussle for Congress Committee","  ",1000,"02/13/2002","Manchester","IA","52057    ","         ","","011","","P2002","","CAN",""
2002,958731,"SB29.4658","C00253294","PL","Laborers Union/Philadelphia","Friends of John Green","11",1000,"06/13/2002","Philadelphia","PA","19152    ","         ","","","Contribution","     ","","CCM","@W02"
2002,958743,"5837930","C00132282","PB","Equipment Leasing Assn of America","Barney Frank For Congress Comm.","  ",1000,"02/13/2002","Newtonville","MA","02460    ","         ","","011","","P2002","","CAN",""
2002,967626,"D4883","C00000059","PB","Hallmark Cards","White Mountain PAC/Judd Gregg","  ",2000,"10/29/2002","Concord","NH","033021812","         ","","","Contr.","G2002","","COM",""
2002,183621,"","C00043489","PB","Bank of America","Friends of Senator Carl Levin","11",1000,"03/13/2001","Detroit","MI","48231    ","C00088484","","24K","Contribution made to Non-affiliated","P    ","","CCM","@W02"
2002,183630,"","C00043489","PB","Bank of America","American Bankers Assn. PAC","11",5000,"03/21/2001","Washington","DC","20036    ","         ","","24K","Contribution made to Non-affiliated","O    ","Not Applicable","COM","@W02"
2002,183639,"SB23.8603","C00251835","PI","Gay & Lesbian Victory Fund","Dufty-Earmark (MA-09) Bevan","11",250,"08/31/2001","San Francisco","CA","94117    ","         ","","","Ermk by Contributor Check-Cheryl Jacques","     ","","IND","@W02"
2002,192269,"SB23.5363","C00001636","PL","United Transportation Union","Whitfield Ed","  ",1000,"05/08/2001","Hopkinsville","KY","42241    ","         ","","","","P2002","","CAN",""
2002,192282,"SB29.5463","C00001636","PL","United Transportation Union","DeLeo James A","  ",150,"05/17/2001","Chicago","IL","60634    ","         ","","","10th Sen Dist/IL","     ","","CAN",""
2002,200989,"SB21B.4101","C00260331","PI","New Jersey Right to Life","Labels and Lists","  ",2830,"05/31/2001","Bellevue","WA","98004    ","         ","","","Voter List","     ","","ORG",""
2002,200997,"10000000059500005","C00201509","PB","Food Distributors International","Committee for the Preservation of Capitalism","  ",500,"02/06/2001","Alexandria","VA","22304    ","         ","","24K","YTD:$1000.00 Pac Contribution","O2001","","PAC",""
2002,209725,"2911284","C00356345","PB","E*TRADE Group","Friends Of Max Cleland For The Us Senate Inc","  ",1000,"04/03/2001","Atlanta","GA","30341    ","C00307512","","011","YTD:$1,000.00 Contribution","P2002","","CAN",""
2002,209738,"2911319","C00356345","PB","E*TRADE Group","Rogers For Congress","  ",1000,"06/27/2001","Brighton","MI","48116    ","C00343863","","011","YTD:$1,000.00","P2002","","CAN",""
2002,218444,"10000017485900003","C00255992","PB","Oncor Group","Chris John For Congress","  ",1000,"07/16/2001","Crowley","LA","70527    ","C00316596","","24K","YTD:$2000.00 Christopher (Ch John, U.S.","P2002","","CAN",""
2002,218452,"SB23.4724","C00032995","PL","Amalgamated Transit Union","CONGRESSMAN WAXMAN CAMPAIGN COMMITTEE","  ",1000,"07/25/2001","BEVERLY HILLS","CA","90211    ","         ","","","","P2002","","CCM",""
2002,8551,"072420011C44979IK","N00007382","DW","Tom Lantos for Congress Cmte","Democratic Congressional Campaign Comm","  ",300,"04/17/2001","Washington","DC","20001    ","C00112250","","","Research Materials","     ","","PAC",""
2002,8567,"0723200142E1404","N00007382","DW","Tom Lantos for Congress Cmte","Franchise Tax Board","01",2231,"03/29/2001","Sacramento","CA","958120942","C00112250","","","TAXES","     ","","IND","@W02"
2002,227171,"SB23.5143","C00040170","PB","US Airways","SHELBY FOR U S SENATE","11",1000,"02/28/2001","TUSCALOOSA","AL","35401    ","C00193623","","","Contribution","G    ","","CCM","@W02"
2002,227180,"SB29.4485","C00002840","PL","United Auto Workers","INTERNATIONAL UNION, UAW","  ",6080,"01/04/2001","DETROIT","MI","48214    ","         ","","","EXPENSES 2000 DEMOCRATIC CONV","     ","","ORG",""
2002,227191,"SB23.4415","C00002840","PL","United Auto Workers","BORSKI FOR CONGRESS","  ",1000,"03/01/2001","PHILADELPHIA","PA","19134    ","         ","","","ROBERT A BORSKI","P2002","","CCM",""
2002,17677,"0718200143E791","N00009738","RW","Culberson for Congress","Taxi Service","  ",17,"06/14/2001","Arlington","VA","22201    ","C00343236","","","in DC 5/23/01","O2002","Other","",""
2002,17689,"0718200143E717","N00009738","RW","Culberson for Congress","Alexanders Fine Por","  ",278,"01/31/2001","Houston","TX","77024    ","C00343236","","","Reprints of headshot and CD Pics","O2002","Other","IND",""
2002,235857,"B005058S000002L23","C00076174","PB","Nationwide","HOBSON FOR CONGRESS COMMITTEE","  ",1000,"11/06/2001","ARLINGTON","VA","22201    ","         ","","24K","2002 PRIMARY ELECTION","P2002","","CCM",""
2002,235867,"D2288","C00014555","PB","Food Marketing Institute","Sam Graves for Congress","  ",1000,"11/06/2001","Arlington","VA","22202    ","         ","","24K","Contribution: Sam Graves (MO-6-R)","P2002","","CAN",""
2002,279860,"10000000914400003","C00248716","PB","Comcast Corp","Majority Leader's Fund","  ",2000,"12/21/2001","Lewisville","TX","75067    ","C00198309","","24K","YTD:$2000.00 Leadership PAC; Dick Army U","P2002","","CAN",""
2002,279868,"SB22.4105","C00104455","PL","Operating Engineers Local 17","INTERNATIONAL UNION OF OPERATING ENGINEERS/LOCAL 17 POLITICAL ACTION COMMITTEE","08",5000,"10/16/2001","WEST SENECA","NY","14224    ","C00104455","","","TRANSFER MONEY TO OUR NYS PAC","     ","","PAC","@W02"
2002,72230,"","N00004905","RW","Donald A Manzullo for Congress","Winnebago County GOP Central Committee","  ",440,"01/29/2001","Rockford","IL","611041111","C00252973","","","Lincoln Day Dinner","P2002","","CCM",""
2002,288609,"SB23.15853","C00042002","PB","RJ Reynolds Tobacco","BASS VICTORY 2000 COMMITTEE","  ",1000,"06/19/2001","CONCORD","NH","03302    ","         ","","","","P2002","","CCM",""
2002,288618,"SB23.6098","C00110577","PB","Lincoln National Corp","SOUDER FOR CONGRESS INC","11",500,"07/19/2001","GRABILL","IN","46741    ","C00285189","","","Political contribution","P2002","","CCM","@W02"
2002,80906,"SB21B.7584","C00001917","DP","Wyoming State Democratic Central Cmte","Community First Bank - IRS","01",949,"09/14/2001","Cheyenne","WY","82001    ","         ","","","Payroll taxes","     ","","ORG","@W02"
2002,80923,"SB28C.5216","C00178038","DP","New Hampshire Democratic State Cmte","CWA District One PAC","10",1250,"05/19/2001","New York","NY","10005    ","         ","","","contribution refund","     ","","COM","@W02"
2002,297244,"SB29.4644","C00097725","PB","American International Group","ROBERT DAMRON CAMPAIGN COMMITTEE","11",300,"11/27/2001","NICHOLASVILLE","KY","40356    ","         ","","","NON-FEDERAL CONTRIBUTION","     ","","ORG","@W02"
2002,297253,"SB29.4673","C00097725","PB","American International Group","WARD CRUTCHFIELD CAMPAIGN FUND","11",500,"12/04/2001","CHATTANOOGA","TN","37403    ","         ","","","NON-FEDERAL CONTRIBUTION","     ","","ORG","@W02"
2002,89993,"SB21B.10652","C00085506","RP","Republican Party of Hawaii","FIRST USA BANK, NA","  ",28,"05/24/2001","Henderson","NV","89016    ","         ","","","KABUKI","P2002","","ORG",""
2002,90007,"SB21B.10501","C00085506","RP","Republican Party of Hawaii","BANK OF HAWAII","  ",578,"03/13/2001","Honolulu","HI","96846    ","         ","","","FICAR 02/01","P2002","","ORG",""
2002,126504,"","N00005037","DW","Gephardt in Congress Cmte","Citizens for Buzz Westfall","12",1125,"09/28/2001","Saint Louis","MO","63105    ","C00052076","","","Other Disbursement Donation","P    ","","PTY","@W02"
2002,135633,"0117200211E109","N00007511","RL","Conrad for Congress","ChargedContribution.com","01",786,"12/31/2001","Alexandria","VA","223020000","C00367672","","","Credit Card Processing Fee","     ","","","@W02"
2002,135647,"0117200211E3","N00007511","RL","Conrad for Congress","Edonation.com","  ",72,"11/08/2001","Alexandria","VA","223140000","C00367672","","","Fundraising Fee","     ","","","@W02"
2002,144673,"SB21B.5170","C00040857","DP","Oakland Democratic Campaign Cmte","Michigan Democratic Party","  ",525,"10/07/2001","Lansing","MI","48933    ","         ","","","Bingo Hall Rent","     ","","PTY",""
2002,144682,"SB21B.5348","C00040857","DP","Oakland Democratic Campaign Cmte","Michigan Democratic Party","  ",525,"11/08/2001","Lansing","MI","48933    ","         ","","","Bingo Hall Rent","     ","","PTY",""
2002,144700,"SB17.4446","N00006473","RI","Bob Stump Election Cmte","Sheraton Crescent Hotel","  ",500,"11/19/2001","Phoenix","AZ","85021    ","         ","","","Fundraising Event Deposit","P2002","","ORG","@W02"
2002,153655,"SB17.5450","N00013735","DL","Nate Holden for Congress","John and Pete's Fine Wines","  ",113,"04/17/2001","LA","CA","90069    ","         ","","","fundraising event spirits & supplies","S2001","Special-General","IND",""
2002,162763,"D00051S","N00005407","RW","Baker for Congress Cmte","Hibernia National Bank","01",373,"04/09/2001","New Orleans","LA","70161    ","         ","","","Payroll Taxes","P2001","","ORG","@W02"
2002,162773,"D00051c","N00005407","RW","Baker for Congress Cmte","Hibernia National Bank","01",8,"06/30/2001","New Orleans","LA","70161    ","         ","","","Service Charge","P2001","","ORG","@W02"
2002,162785,"D00030g","N00005407","RW","Baker for Congress Cmte","Muniz, Charlotte","  ",172,"01/18/2001","Baton Rouge","LA","70817    ","         ","","","Reimb Office Supplies","P2001","","IND",""
2002,171606,"D6515","N00004489","DW","Sabo for Congress Volunteer Cmte","Qwest","01",203,"07/17/2001","Minneapolis","MN","554830001","         ","","","Telephone","P2002","","ORG","@W02"
2002,340661,"D990","N00012678","DL","Cmte to Elect Ed O'Brien","First Union National Bank","01",4306,"08/08/2002","Bethlehem","PA","18018    ","         ","","001","July Payroll taxes","G2002","","ORG","@W02"
2002,340675,"D764","N00025288","DL","Feeley for Congress","Social Security Administration","  ",344,"05/14/2002","Baltimore","MD","21290    ","         ","","","SS Withholding","P2002","","ORG",""
2002,349871,"SB17.8872","N00009576","DL","Ryan for Congress Cmte","Arizona Democratic Party","  ",500,"10/17/2002","Phoenix","AZ","85029    ","         ","","","voter file access","G2002","","ORG",""
2002,349880,"SB17.9226","N00009576","DL","Ryan for Congress Cmte","Hall Catalina","  ",500,"11/02/2002","Tucson","AZ","85743    ","         ","","","staff compensation","G2002","","IND",""
2002,359070,"SB17.9225","N00009753","DW","Matheson for Congress","Susan J Lollini","01",491,"04/30/2002","Salt Lake City","UT","84108    ","         ","","","Payroll","P2002","","IND","@W02"
2002,359079,"SB17.9244","N00009753","DW","Matheson for Congress","Wells Fargo Bank","01",42,"04/30/2002","Salt Lake City","UT","84125    ","         ","","","Payroll Liabilities","P2002","","ORG","@W02"
2002,368249,"D039P17","N00001261","RW","Walsh for Congress Cmte","National Republican Congressional Comm","02",727,"10/01/2002","Washington","DC","20003    ","         ","","","TRAVEL REIMBURSEMENT","G2002","","COM","@W02"
2002,368258,"D046z06","N00001261","RW","Walsh for Congress Cmte","Town Of Geddes Republican Committee","  ",50,"10/13/2002","Solvay","NY","13209    ","         ","","","POLITICAL DONATION: TICKE","G2002","","COM",""
2002,368269,"D193","N00025618","DL","Janet Robert for Congress","Dawn Cardelli, Inc.","01",130,"10/01/2002","St. Paul","MN","55128    ","         ","","","Payroll Services","G2002","","ORG","@W02"
2002,377331,"SB17.7345","N00013221","RC","Matson for Congress","Megan Foley Fundraising","3 ",2115,"05/20/2002","Alexandria","VA","22302    ","         ","","","PAC Fundraising consulting fee/exp.","P2002","","ORG","@W02"
2002,377346,"SB18.8912","N00013221","RC","Matson for Congress","Zarelli for Congress","11",1000,"05/16/2002","Olympia","WA","98512    ","         ","","","Contribution","G2002","","CCM","@W02"
2002,386626,"SB17.4493","N00025053","DL","Romo for Congress","Rocha Rosa Marina","01",210,"08/30/2002","Tucson","AZ","85706    ","         ","H2AZ07021","","Phone Solicitation","P2002","","IND","@W02"
2002,386641,"0913200238E246","N00002519","DL","Darden for Congress","Charter Bank","01",4548,"08/13/2002","Marietta","GA","30061    ","C00370353","","","UNEMPLOYMENT TAXES","     ","","","@W02"
2002,395910,"1010200229E2337","N00007690","RW","Walden for Congress","Capitol Hill Club","99",66,"08/02/2002","Washington","DC","20003    ","C00333427","","","MEALS","     ","","","@W02"
2002,395925,"1010200229E2376","N00007690","RW","Walden for Congress","Lori Hardwick  Fundraising Inc","  ",5000,"08/30/2002","Portland","OR","97204    ","C00333427","","","FUNDRAISING","     ","","","@W02"
2002,405085,"","N00012774","RL","Grucci for Congress","L.I.T.A.A. Tivoli Travel of Massapequa","10",500,"08/26/2002","Massapequa","NY","11758    ","         ","","","Refund of Contribution ","P2002","","PAC","@W02"
2002,405101,"SB17.4130","N00001496","3L","McLaughlin for Congress","McLaughlin Thomas","  ",1,"05/22/2002","Bartonsville","PA","18321    ","         ","","","In-kind - Postage - USPS 18321","G2002","","CAN",""
2002,414304,"SB17-EX1375","N00013770","RW","Bill Shuster for Congress","Capitol Hill Club","99",11,"07/17/2002","Washington","DC","20003    ","         ","","24H","Operating Expenditure","G2002","General Election","ORG","@W02"
2002,414317,"SB17-EX1429","N00013770","RW","Bill Shuster for Congress","Campaign Resource Strategies","99",2500,"09/06/2002","Alexandria","VA","22304    ","         ","","24H","Operating Expenditure","G2002","General Election","IND","@W02"
2002,423538,"0412200223E785","N00009668","RW","Rogers for Congress","Business Systems Safeguard","  ",113,"03/07/2002","Fort Washington","PA","190347588","C00343863","","","Bank Charge - Checks and Supplies","     ","","IND",""
2002,423552,"0412200223E769","N00009668","RW","Rogers for Congress","Florist Four Seasons","  ",102,"02/21/2002","Brighton","MI","48116    ","C00343863","","","Gifts Given","     ","","IND",""
2002,432736,"D03RZ19","N00000010","RW","Dan Burton for Congress Cmte","Indiana Department of Revenue","  ",17,"02/14/2002","Indianapolis","IN","46204    ","         ","","","Withholding/9-30-01","P2002","","ORG",""
2002,432747,"D03WG1P","N00000010","RW","Dan Burton for Congress Cmte","Claudia Keller","01",2201,"03/31/2002","Lawrence","IN","46226    ","         ","","","Salary","P2002","","ORG","@W02"
2002,441972,"0801200230C14219IK","N00006134","DW","Diana Degette for Congress","Jacobs Sverdrup Good Gov. Fund","  ",250,"07/01/2002","Pasadena","CA","911097084","C00311639","","","Contrib. inkind, facility rent","O2002","Other","PAC",""
